Game,Date,Team,Home,Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
16,11/18/2018,LAL,0,JaVale McGee\mcgeeja01,23:45,2,6,.333,0,0,,2,2,1.000,1,2,3,2,2,0,0,1,6,-4,.436,.333,.000,.333,4.0,8.4,6.2,10.6,4.3,0.0,0.0,12.3,117,101
16,11/18/2018,LAL,0,Lonzo Ball\balllo01,21:45,1,6,.167,0,4,.000,0,0,,1,5,6,7,0,0,1,0,2,-3,.167,.167,.667,.000,4.4,23.0,13.5,38.8,0.0,0.0,14.3,13.6,85,105
16,11/18/2018,LAL,0,Kyle Kuzma\kuzmaky01,21:06,7,12,.583,1,3,.333,0,0,,0,1,1,1,1,0,1,2,15,+2,.625,.625,.250,.000,0.0,4.7,2.3,8.7,2.4,0.0,7.7,26.1,120,106
16,11/18/2018,LAL,0,Josh Hart\hartjo01,29:03,2,7,.286,1,4,.250,0,0,,3,3,6,1,0,1,1,3,5,+22,.357,.357,.571,.000,9.9,10.3,10.1,4.3,0.0,3.0,12.5,11.7,93,108
16,11/18/2018,LAL,0,Kentavious Caldwell-Pope\caldwke01,28:00,4,11,.364,3,5,.600,8,8,1.000,2,2,4,0,1,1,1,2,19,+7,.654,.500,.455,.727,6.9,7.1,7.0,0.0,1.8,3.1,6.4,23.5,139,105
16,11/18/2018,LAL,0,Tyson Chandler\chandty01,23:48,1,3,.333,0,0,,0,0,,5,6,11,0,1,0,2,4,2,+21,.333,.333,.000,.000,20.2,25.2,22.6,0.0,2.1,0.0,40.0,8.9,88,99
16,11/18/2018,LAL,0,Lance Stephenson\stephla01,14:56,0,4,.000,0,2,.000,0,0,,0,4,4,1,0,1,0,2,0,+7,.000,.000,.500,.000,0.0,26.8,13.1,7.7,0.0,5.8,0.0,11.4,18,99
16,11/18/2018,LAL,0,Sviatoslav Mykhailiuk\mykhasv01,3:15,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,114
16,11/18/2018,LAL,0,Ivica Zubac\zubaciv01,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,11/18/2018,LAL,0,Michael Beasley\beaslmi01,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,11/18/2018,LAL,0,Moritz Wagner\wagnemo01,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,11/21/2018,LAL,0,Lonzo Ball\balllo01,36:20,7,11,.636,1,2,.500,0,1,.000,1,6,7,6,1,0,3,3,15,+16,.656,.682,.182,.091,3.5,13.4,9.5,25.8,1.4,0.0,20.8,18.1,115,111
17,11/21/2018,LAL,0,Brandon Ingram\ingrabr01,35:38,5,10,.500,1,1,1.000,3,6,.500,1,2,3,3,0,0,2,3,14,+15,.554,.550,.100,.600,3.5,4.6,4.2,12.1,0.0,0.0,13.7,18.7,106,119
17,11/21/2018,LAL,0,LeBron James\jamesle01,35:30,11,20,.550,2,6,.333,8,12,.667,2,12,14,7,0,1,4,3,32,+9,.633,.600,.300,.600,7.1,27.5,19.5,37.7,0.0,2.0,13.7,37.6,120,106
17,11/21/2018,LAL,0,Kyle Kuzma\kuzmaky01,28:41,4,9,.444,2,5,.400,2,2,1.000,0,5,5,0,0,2,2,3,12,+13,.607,.556,.556,.222,0.0,14.2,8.6,0.0,0.0,4.9,16.8,18.9,97,110
17,11/21/2018,LAL,0,JaVale McGee\mcgeeja01,24:46,6,6,1.000,0,0,,0,0,,1,4,5,2,0,3,2,3,12,+7,1.000,1.000,.000,.000,5.1,13.1,10.0,13.7,0.0,8.6,25.0,14.7,144,108
17,11/21/2018,LAL,0,Kentavious Caldwell-Pope\caldwke01,24:31,3,8,.375,3,6,.500,4,4,1.000,0,5,5,1,1,0,1,3,13,-8,.666,.563,.750,.500,0.0,16.6,10.1,5.7,2.1,0.0,9.3,20.0,125,108
17,11/21/2018,LAL,0,Josh Hart\hartjo01,21:23,2,5,.400,0,3,.000,0,0,,0,4,4,0,0,3,1,1,4,-9,.400,.400,.600,.000,0.0,15.2,9.3,0.0,0.0,9.9,16.7,12.8,65,106
17,11/21/2018,LAL,0,Tyson Chandler\chandty01,19:19,1,3,.333,0,0,,2,2,1.000,2,4,6,1,0,0,0,1,4,-9,.515,.333,.000,.667,13.1,16.8,15.4,6.6,0.0,0.0,0.0,9.2,138,113
17,11/21/2018,LAL,0,Lance Stephenson\stephla01,13:52,1,6,.167,0,2,.000,1,1,1.000,0,2,2,3,0,0,0,0,3,-14,.233,.167,.333,.167,0.0,11.7,7.1,28.4,0.0,0.0,0.0,21.2,76,116
17,11/21/2018,LAL,0,Michael Beasley\beaslmi01,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,11/21/2018,LAL,0,Moritz Wagner\wagnemo01,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,11/21/2018,LAL,0,Sviatoslav Mykhailiuk\mykhasv01,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,11/21/2018,LAL,0,Ivica Zubac\zubaciv01,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
18,11/23/2018,LAL,1,Brandon Ingram\ingrabr01,37:20,8,14,.571,2,3,.667,6,10,.600,0,6,6,0,2,0,6,3,24,+10,.652,.643,.214,.714,0.0,15.7,8.8,0.0,2.5,0.0,24.6,28.5,97,82
18,11/23/2018,LAL,1,LeBron James\jamesle01,35:04,8,17,.471,2,5,.400,4,6,.667,1,9,10,7,2,1,5,1,22,+13,.560,.529,.294,.353,3.5,25.1,15.6,38.3,2.7,2.2,20.3,30.7,102,78
18,11/23/2018,LAL,1,Lonzo Ball\balllo01,33:29,4,10,.400,1,2,.500,0,0,,0,10,10,2,0,1,4,4,9,+13,.450,.450,.200,.000,0.0,29.3,16.3,9.5,0.0,2.3,28.6,18.3,70,82
18,11/23/2018,LAL,1,Kyle Kuzma\kuzmaky01,28:55,4,12,.333,1,5,.200,0,1,.000,0,6,6,0,2,0,1,2,9,+5,.362,.375,.417,.083,0.0,20.3,11.3,0.0,3.2,0.0,7.4,20.3,68,79
18,11/23/2018,LAL,1,JaVale McGee\mcgeeja01,27:14,6,9,.667,0,0,,0,0,,1,3,4,0,3,2,2,3,12,+8,.667,.667,.000,.000,4.5,10.8,8.0,0.0,5.1,5.7,18.2,17.6,109,72
18,11/23/2018,LAL,1,Kentavious Caldwell-Pope\caldwke01,26:50,2,7,.286,0,4,.000,1,1,1.000,1,1,2,1,1,1,1,4,5,-11,.336,.286,.571,.143,4.6,3.7,4.1,5.5,1.7,2.9,11.8,13.7,73,83
18,11/23/2018,LAL,1,Tyson Chandler\chandty01,19:03,1,1,1.000,0,0,,0,0,,0,4,4,0,0,0,0,2,2,-1,1.000,1.000,.000,.000,0.0,20.6,11.5,0.0,0.0,0.0,0.0,2.3,200,86
18,11/23/2018,LAL,1,Lance Stephenson\stephla01,17:36,3,7,.429,1,2,.500,0,0,,2,1,3,0,1,0,3,1,7,+1,.500,.500,.286,.000,14.0,5.6,9.3,0.0,2.6,0.0,30.0,24.8,77,83
18,11/23/2018,LAL,1,Josh Hart\hartjo01,14:29,0,2,.000,0,2,.000,0,0,,0,2,2,0,0,0,1,0,0,-3,.000,.000,1.000,.000,0.0,13.5,7.5,0.0,0.0,0.0,33.3,9.0,0,88
18,11/23/2018,LAL,1,Ivica Zubac\zubaciv01,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
18,11/23/2018,LAL,1,Moritz Wagner\wagnemo01,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
18,11/23/2018,LAL,1,Sviatoslav Mykhailiuk\mykhasv01,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
18,11/23/2018,LAL,1,Michael Beasley\beaslmi01,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
19,11/25/2018,LAL,1,LeBron James\jamesle01,40:27,8,14,.571,2,7,.286,6,11,.545,0,4,4,7,0,1,6,4,24,-14,.637,.643,.500,.786,0.0,10.3,5.5,30.2,0.0,1.9,24.2,26.6,103,113
19,11/25/2018,LAL,1,Kyle Kuzma\kuzmaky01,34:45,7,15,.467,2,4,.500,5,7,.714,1,3,4,5,1,0,1,1,21,+11,.581,.533,.267,.467,3.4,9.0,6.4,25.3,1.3,0.0,5.2,23.8,120,111
19,11/25/2018,LAL,1,Brandon Ingram\ingrabr01,31:26,7,14,.500,0,2,.000,3,5,.600,1,5,6,1,2,0,5,4,17,+8,.525,.500,.143,.357,3.7,16.6,10.5,5.8,3.0,0.0,23.6,29.3,80,106
19,11/25/2018,LAL,1,Lonzo Ball\balllo01,28:34,4,9,.444,1,2,.500,0,0,,0,10,10,2,0,1,1,1,9,-12,.500,.500,.222,.000,0.0,36.5,19.3,11.1,0.0,2.7,10.0,15.2,93,106
19,11/25/2018,LAL,1,JaVale McGee\mcgeeja01,24:11,5,9,.556,0,1,.000,2,2,1.000,1,6,7,0,0,7,1,3,12,-1,.607,.556,.111,.222,4.8,25.9,16.0,0.0,0.0,22.4,9.2,19.5,110,91
19,11/25/2018,LAL,1,Kentavious Caldwell-Pope\caldwke01,27:16,1,7,.143,1,4,.250,2,2,1.000,1,1,2,1,5,1,1,2,5,+5,.317,.214,.571,.286,4.3,3.8,4.0,5.0,8.6,2.8,11.3,14.1,71,94
19,11/25/2018,LAL,1,Josh Hart\hartjo01,15:09,0,0,,0,0,,0,0,,0,3,3,2,0,0,0,1,0,-3,,,,,0.0,20.7,10.9,17.1,0.0,0.0,,0.0,227,112
19,11/25/2018,LAL,1,Lance Stephenson\stephla01,14:38,4,8,.500,4,6,.667,1,2,.500,1,2,3,2,0,0,1,0,13,-9,.732,.750,.750,.250,8.0,14.3,11.3,27.5,0.0,0.0,10.1,29.3,128,113
19,11/25/2018,LAL,1,Tyson Chandler\chandty01,14:36,1,1,1.000,0,0,,0,0,,0,3,3,1,0,0,2,1,2,-12,1.000,1.000,.000,.000,0.0,21.4,11.3,9.8,0.0,0.0,66.7,8.9,66,112
19,11/25/2018,LAL,1,Sviatoslav Mykhailiuk\mykhasv01,8:58,0,2,.000,0,0,,1,2,.500,0,0,0,1,1,0,0,0,1,+7,.174,.000,.000,1.000,0.0,0.0,0.0,14.5,5.2,0.0,0.0,13.9,56,105
19,11/25/2018,LAL,1,Michael Beasley\beaslmi01,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
19,11/25/2018,LAL,1,Ivica Zubac\zubaciv01,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
19,11/25/2018,LAL,1,Moritz Wagner\wagnemo01,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
20,11/27/2018,LAL,0,Kyle Kuzma\kuzmaky01,31:01,9,15,0.6,1,7,0.143,2,2,1,1,2,3,3,0,1,2,3,21,-19,0.661,0.633,0.467,0.133,3,6.6,4.7,23.1,0,2.1,11.2,25.9,117,126
20,11/27/2018,LAL,0,LeBron James\jamesle01,30:04,5,15,0.333,0,4,0,4,6,0.667,0,7,7,2,2,2,4,0,14,-23,0.397,0.333,0.267,0.4,0,23.8,11.3,12.3,3.3,4.4,18.5,32.3,68,111
20,11/27/2018,LAL,0,Brandon Ingram\ingrabr01,29:48,6,10,0.6,0,1,0,2,4,0.5,0,2,2,2,1,0,1,4,14,-19,0.595,0.6,0.1,0.4,0,6.9,3.3,13.2,1.7,0,7.8,19.2,110,124
20,11/27/2018,LAL,0,Lonzo Ball\balllo01,18:08,3,6,0.5,1,4,0.25,0,0,,1,4,5,2,0,0,0,1,7,-10,0.583,0.583,0.667,0,5.1,22.5,13.4,20.3,0,0,0,14.9,126,122
20,11/27/2018,LAL,0,JaVale McGee\mcgeeja01,15:44,1,4,0.25,0,0,,0,0,,1,1,2,1,0,4,0,0,2,-13,0.25,0.25,0,0,5.9,6.5,6.2,9.9,0,16.9,0,11.4,72,116
20,11/27/2018,LAL,0,Kentavious Caldwell-Pope\caldwke01,23:33,1,6,0.167,1,5,0.2,0,0,,0,1,1,0,0,0,0,2,3,-21,0.25,0.25,0.833,0,0,4.3,2.1,0,0,0,0,11.4,52,129
20,11/27/2018,LAL,0,Josh Hart\hartjo01,20:54,2,6,0.333,0,4,0,0,0,,1,1,2,3,1,0,0,2,4,-10,0.333,0.333,0.667,0,4.4,4.9,4.6,23.4,2.4,0,0,12.9,90,123
20,11/27/2018,LAL,0,Tyson Chandler\chandty01,20:16,1,1,1,0,0,,2,4,0.5,2,3,5,1,1,0,0,3,4,-5,0.725,1,0,4,9.1,15.1,12,7.5,2.5,0,0,6.1,164,119
20,11/27/2018,LAL,0,Lance Stephenson\stephla01,14:04,2,8,0.25,1,3,0.333,0,0,,0,6,6,3,0,0,1,3,5,-7,0.313,0.313,0.375,0,0,43.6,20.7,37.7,0,0,11.1,28.7,68,114
20,11/27/2018,LAL,0,Michael Beasley\beaslmi01,12:52,3,7,0.429,0,1,0,2,2,1,1,0,1,0,0,0,1,1,8,-7,0.508,0.429,0.143,0.286,7.2,0,3.8,0,0,0,11.3,31,93,130
20,11/27/2018,LAL,0,Sviatoslav Mykhailiuk\mykhasv01,12:00,1,6,0.167,1,5,0.2,0,0,,0,2,2,1,0,0,2,0,3,-14,0.25,0.25,0.833,0,0,17,8.1,13.3,0,0,25,29.9,42,124
20,11/27/2018,LAL,0,Ivica Zubac\zubaciv01,7:29,0,2,0,0,0,,0,0,,1,1,2,0,0,1,1,0,0,-6,0,0,0,0,12.3,13.6,13,0,0,8.9,33.3,18,21,119
20,11/27/2018,LAL,0,Moritz Wagner\wagnemo01,4:07,0,1,0,0,1,0,0,0,,0,1,1,1,0,0,0,0,0,-6,0,0,1,0,0,24.8,11.8,34.3,0,0,0,10.9,41,121
21,11/29/2018,LAL,1,LeBron James\jamesle01,38:09,15,27,.556,2,7,.286,6,10,.600,1,8,9,7,2,0,4,2,38,+19,.605,.593,.259,.370,2.8,20.5,12.0,38.1,2.5,0.0,11.3,39.0,115,94
21,11/29/2018,LAL,1,Lonzo Ball\balllo01,33:40,1,6,.167,0,3,.000,0,0,,4,4,8,4,0,2,4,4,2,+9,.167,.167,.500,.000,12.7,11.6,12.1,14.1,0.0,4.5,40.0,12.5,61,99
21,11/29/2018,LAL,1,Kyle Kuzma\kuzmaky01,33:01,4,9,.444,1,5,.200,2,3,.667,0,9,9,2,0,0,1,3,11,+8,.533,.500,.556,.333,0.0,26.7,13.9,8.0,0.0,0.0,8.8,14.4,106,97
21,11/29/2018,LAL,1,Brandon Ingram\ingrabr01,31:14,6,15,.400,0,2,.000,2,5,.400,0,1,1,3,1,3,1,2,14,-12,.407,.400,.133,.333,0.0,3.1,1.6,14.1,1.5,7.3,5.5,24.5,88,96
21,11/29/2018,LAL,1,JaVale McGee\mcgeeja01,22:07,3,6,.500,0,0,,0,0,,4,4,8,3,0,4,4,2,6,-8,.500,.500,.000,.000,19.3,17.7,18.5,18.3,0.0,13.8,40.0,19.0,85,90
21,11/29/2018,LAL,1,Tyson Chandler\chandty01,25:31,0,3,.000,0,0,,3,4,.750,1,8,9,2,0,2,1,4,3,+18,.315,.000,.000,1.333,4.2,30.7,18.0,9.0,0.0,6.0,17.4,9.5,82,91
21,11/29/2018,LAL,1,Josh Hart\hartjo01,25:05,6,7,.857,1,2,.500,0,1,.000,1,0,1,2,3,0,1,2,13,+8,.874,.929,.286,.143,4.3,0.0,2.0,12.5,5.6,0.0,11.8,14.2,148,93
21,11/29/2018,LAL,1,Kentavious Caldwell-Pope\caldwke01,17:47,4,7,.571,3,5,.600,0,0,,0,2,2,1,0,0,0,0,11,+2,.786,.786,.714,.000,0.0,11.0,5.7,8.7,0.0,0.0,0.0,16.6,154,103
21,11/29/2018,LAL,1,Michael Beasley\beaslmi01,8:52,3,4,.750,0,0,,0,0,,0,2,2,1,1,0,2,4,6,-9,.750,.750,.000,.000,0.0,22.1,11.5,21.0,5.3,0.0,33.3,28.5,91,86
21,11/29/2018,LAL,1,Lance Stephenson\stephla01,4:34,0,2,.000,0,0,,0,0,,0,1,1,0,1,0,0,0,0,+5,.000,.000,.000,.000,0.0,21.5,11.2,0.0,10.3,0.0,0.0,18.4,0,76
21,11/29/2018,LAL,1,Ivica Zubac\zubaciv01,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
21,11/29/2018,LAL,1,Sviatoslav Mykhailiuk\mykhasv01,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
21,11/29/2018,LAL,1,Moritz Wagner\wagnemo01,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
22,11/30/2018,LAL,1,Brandon Ingram\ingrabr01,40:05,7,16,.438,0,1,.000,5,8,.625,0,4,4,4,1,0,2,5,19,+9,.487,.438,.063,.500,0.0,10.2,5.2,14.2,1.1,0.0,9.3,22.0,98,101
22,11/30/2018,LAL,1,Kyle Kuzma\kuzmaky01,36:56,4,12,.333,3,7,.429,4,7,.571,0,12,12,6,0,0,2,1,15,+13,.497,.458,.583,.583,0.0,33.2,16.8,21.2,0.0,0.0,11.7,19.0,103,98
22,11/30/2018,LAL,1,LeBron James\jamesle01,31:19,12,21,.571,2,4,.500,2,4,.500,2,3,5,4,0,1,4,3,28,+10,.615,.619,.190,.190,6.7,9.8,8.2,26.0,0.0,3.3,14.9,35.0,109,102
22,11/30/2018,LAL,1,Lonzo Ball\balllo01,28:18,4,9,.444,1,5,.200,1,2,.500,1,0,1,4,5,0,5,6,10,-6,.506,.500,.556,.222,3.7,0.0,1.8,19.3,8.0,0.0,33.6,21.6,79,88
22,11/30/2018,LAL,1,JaVale McGee\mcgeeja01,20:22,3,5,.600,0,0,,0,0,,0,7,7,0,1,1,1,6,6,-3,.600,.600,.000,.000,0.0,35.1,17.7,0.0,2.2,5.0,16.7,12.1,94,89
22,11/30/2018,LAL,1,Kentavious Caldwell-Pope\caldwke01,24:13,2,7,.286,1,6,.167,8,10,.800,0,3,3,1,0,0,0,4,13,+10,.570,.357,.857,1.429,0.0,12.7,6.4,5.2,0.0,0.0,0.0,19.3,127,103
22,11/30/2018,LAL,1,Josh Hart\hartjo01,23:05,2,5,.400,1,4,.250,0,0,,0,1,1,1,0,1,0,1,5,+10,.500,.500,.800,.000,0.0,4.4,2.2,5.5,0.0,4.4,0.0,8.9,108,103
22,11/30/2018,LAL,1,Tyson Chandler\chandty01,22:10,6,6,1.000,0,0,,1,1,1.000,5,7,12,0,1,0,0,2,13,+13,1.009,1.000,.000,.167,23.5,32.3,27.9,0.0,2.0,0.0,0.0,11.9,208,93
22,11/30/2018,LAL,1,Lance Stephenson\stephla01,5:32,1,3,.333,0,1,.000,0,0,,1,0,1,1,0,0,1,0,2,+3,.333,.333,.333,.000,18.9,0.0,9.3,26.0,0.0,0.0,25.0,29.6,76,107
22,11/30/2018,LAL,1,Michael Beasley\beaslmi01,4:58,0,0,,0,0,,0,0,,0,1,1,1,0,0,2,0,0,+1,,,,,0.0,20.6,10.4,23.0,0.0,0.0,100.0,16.5,25,101
22,11/30/2018,LAL,1,Sviatoslav Mykhailiuk\mykhasv01,1:59,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,1,3,-3,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,300,105
22,11/30/2018,LAL,1,Moritz Wagner\wagnemo01,1:03,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,-2,.000,.000,1.000,.000,0.0,0.0,0.0,100.0,0.0,0.0,0.0,39.0,54,107
22,11/30/2018,LAL,1,Ivica Zubac\zubaciv01,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
23,12/2/2018,LAL,1,LeBron James\jamesle01,30:59,9,17,0.529,1,5,0.2,3,4,0.75,0,6,6,8,0,1,5,0,22,12,0.586,0.559,0.294,0.235,0,17.9,9.7,38.7,0,2.6,21,30.4,106,94
23,12/2/2018,LAL,1,Lonzo Ball\balllo01,30:34,3,10,0.3,0,2,0,1,2,0.5,0,4,4,4,4,0,3,2,7,12,0.322,0.3,0.2,0.2,0,12.1,6.5,15.2,5.9,0,21.6,18,68,83
